,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,two_year_recid,decile_score,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_M,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
356,21,0,0,0,2,-1.0,0,6,True,False,True,False,False,True,False,False,False
357,26,0,0,1,6,0.0,1,10,True,False,False,True,False,False,False,False,False
358,22,0,0,0,0,-2.0,0,4,True,False,True,False,False,True,False,False,False
359,23,0,0,0,0,-1.0,1,5,False,False,True,False,False,False,False,False,False
360,49,0,0,0,3,0.0,0,5,True,True,False,False,False,False,False,False,False
361,29,0,0,1,2,-1.0,0,4,True,False,False,True,False,False,False,False,False
362,60,0,0,0,0,-1.0,0,1,False,True,False,True,False,True,False,False,False
363,26,0,0,0,0,,0,10,False,False,False,True,False,False,False,False,False
364,23,2,0,0,3,0.0,1,10,True,False,True,False,False,False,False,False,False
365,34,0,0,0,2,47.0,1,5,True,False,False,True,False,False,True,False,False
366,20,1,0,0,1,-21.0,0,4,False,False,True,False,False,False,False,False,True
367,36,0,0,0,1,0.0,0,3,True,False,False,False,False,False,True,False,False
368,30,0,0,0,0,0.0,0,4,True,False,False,False,False,True,False,False,False
369,21,0,1,0,1,-1.0,0,3,True,False,True,False,False,False,False,False,False
370,22,0,0,0,2,-1.0,1,6,True,False,True,True,False,True,False,False,False
371,57,0,0,0,18,,0,8,True,True,False,False,False,False,False,False,False
372,21,0,0,0,4,-1.0,1,9,True,False,True,False,False,False,False,False,False
373,21,0,0,0,0,-1.0,1,5,True,False,True,False,False,False,False,False,False
374,34,0,0,0,1,0.0,0,1,True,False,False,True,False,True,False,False,False
375,50,0,0,0,1,-1.0,1,1,False,True,False,True,False,True,False,False,False
376,40,0,0,0,0,-1.0,1,7,True,False,False,False,False,True,False,False,False
377,25,0,0,0,7,-1.0,1,8,True,False,False,False,False,False,False,False,False
378,53,0,0,0,1,-1.0,0,1,False,True,False,True,False,True,False,False,False
379,24,0,0,0,0,-1.0,0,4,False,False,True,False,False,False,False,False,False
380,42,0,0,0,1,-12.0,0,1,True,False,False,False,False,False,False,False,False
381,28,0,0,0,1,-1.0,0,3,True,False,False,True,False,False,False,False,False
382,24,0,0,0,1,-36.0,0,4,True,False,True,True,False,True,False,False,False
383,26,1,1,0,6,-1.0,1,8,True,False,False,False,False,False,False,False,False
384,22,0,0,0,4,-1.0,1,9,True,False,True,False,False,False,False,False,False
385,21,0,0,0,3,-8.0,0,7,True,False,True,True,False,True,False,False,False
386,37,0,0,0,23,-1.0,1,9,True,False,False,False,False,False,False,False,False
387,35,0,0,0,2,-1.0,0,5,True,False,False,False,False,False,False,False,False
388,53,0,0,0,2,-1.0,0,1,True,True,False,False,False,False,False,False,False
389,60,0,0,0,1,,0,1,True,True,False,False,False,False,False,False,False
390,29,0,0,0,7,-1.0,0,4,True,False,False,False,False,False,False,False,False
391,48,1,0,0,23,-1.0,1,8,True,True,False,False,False,True,False,False,False
392,52,0,0,0,0,0.0,0,1,False,True,False,True,False,True,False,False,False
393,27,0,0,0,12,-1.0,1,8,True,False,False,False,False,False,False,False,False
394,28,0,0,0,5,0.0,0,9,True,False,False,False,False,False,False,False,False
395,33,0,0,0,3,0.0,0,3,True,False,False,True,False,True,False,False,False
396,28,0,0,0,0,-1.0,0,2,False,False,False,False,False,False,True,False,False
397,47,0,0,0,5,-312.0,1,10,True,True,False,False,False,True,False,False,False
398,36,0,0,0,14,-1.0,1,7,True,False,False,False,False,False,False,False,False
399,29,1,0,0,2,-1.0,0,5,True,False,False,False,False,False,False,False,False
400,22,0,0,1,0,0.0,1,9,True,False,True,True,False,False,False,False,False
401,26,0,0,2,6,-34.0,0,7,True,False,False,False,False,False,False,False,False
402,25,0,0,0,0,0.0,0,2,True,False,False,False,False,True,False,False,False
403,68,0,0,0,2,-150.0,0,1,True,True,False,False,False,True,False,False,False
404,56,0,0,0,5,-1.0,0,3,True,True,False,False,False,False,False,False,False
405,27,0,0,0,9,-1.0,1,8,True,False,False,False,False,False,False,False,False
406,52,0,0,0,4,-1.0,1,1,True,True,False,False,False,True,False,False,False
407,32,0,0,0,3,0.0,0,2,True,False,False,False,False,False,False,False,False
408,60,0,0,0,4,-1.0,0,1,True,True,False,False,False,False,False,False,True
409,23,0,0,0,1,-5.0,0,3,True,False,True,True,False,False,True,False,False
410,39,0,0,0,0,-2.0,0,6,False,False,False,True,False,True,False,False,False
411,56,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
412,22,0,0,0,0,0.0,0,7,False,False,True,False,False,False,False,False,False
413,27,0,0,0,1,-31.0,1,2,False,False,False,False,False,False,False,False,False
414,53,0,0,0,11,-1.0,0,6,True,True,False,False,False,False,False,False,False
415,25,0,0,0,0,0.0,1,2,True,False,False,True,False,True,False,False,False
416,21,0,0,0,0,0.0,0,3,True,False,True,True,False,False,True,False,False
417,22,0,0,0,0,-1.0,0,3,True,False,True,False,False,True,False,False,False
418,58,0,0,0,2,-23.0,0,1,False,True,False,True,False,True,False,False,False
419,31,0,0,0,7,0.0,1,3,True,False,False,True,False,False,False,False,False
420,22,0,0,0,1,-1.0,1,5,True,False,True,False,False,True,False,False,False
421,28,0,0,0,8,-1.0,1,6,True,False,False,False,False,False,False,False,False
422,42,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,False,False,True
423,20,0,0,0,0,0.0,1,7,True,False,True,False,False,False,False,False,False
424,29,0,0,0,0,0.0,1,6,True,False,False,True,False,True,False,False,False
425,29,0,0,0,8,178.0,0,10,True,False,False,False,False,False,False,False,False
426,58,0,0,0,21,-1.0,1,7,True,True,False,True,False,False,False,False,False
427,22,0,0,0,3,-1.0,0,7,True,False,True,False,False,False,False,False,False
428,48,0,0,0,1,0.0,1,1,True,True,False,True,False,False,True,False,False
429,37,0,0,0,0,0.0,0,4,True,False,False,False,False,True,False,False,False
430,57,0,0,0,1,-1.0,1,5,True,True,False,False,False,False,False,False,False
431,27,0,0,0,3,-22.0,0,1,True,False,False,True,False,True,False,False,False
432,26,0,0,0,3,0.0,0,4,True,False,False,False,False,False,False,False,False
433,24,0,1,1,3,0.0,1,8,True,False,True,False,False,True,False,False,False
434,33,0,0,0,0,-1.0,0,1,True,False,False,False,False,True,False,False,False
435,29,0,0,0,2,-1.0,0,6,True,False,False,False,False,False,False,False,False
436,24,0,0,0,3,-1.0,1,10,False,False,True,False,False,False,False,False,False
437,19,0,0,1,1,-1.0,1,10,True,False,True,False,False,True,False,False,False
438,36,0,0,0,2,-1.0,0,1,True,False,False,True,False,True,False,False,False
439,24,0,0,0,0,0.0,0,5,False,False,True,False,False,True,False,False,False
440,34,0,0,0,0,0.0,0,1,True,False,False,True,False,True,False,False,False
441,25,0,0,0,2,-1.0,1,5,True,False,False,False,False,False,True,False,False
442,20,1,0,1,1,-1.0,1,10,True,False,True,False,False,False,False,False,False
443,28,0,0,0,2,-263.0,1,5,True,False,False,True,False,False,True,False,False
444,24,0,0,0,1,-1.0,1,2,True,False,True,True,False,False,False,False,False
445,61,0,0,0,4,-1.0,0,1,True,True,False,False,False,True,False,False,False
446,50,0,0,0,3,0.0,0,2,False,True,False,False,False,False,False,False,False
447,30,0,0,0,1,0.0,0,1,True,False,False,True,False,False,False,False,False
448,38,0,0,0,5,-1.0,0,3,True,False,False,False,False,False,False,False,False
449,24,0,0,0,0,-1.0,0,1,True,False,True,True,False,True,False,False,False
450,45,0,0,0,16,-83.0,0,2,True,True,False,False,False,False,False,False,False
451,46,0,0,0,2,-1.0,1,10,False,True,False,False,False,False,False,False,False
452,41,0,0,0,0,-1.0,1,1,True,False,False,True,False,True,False,False,False
453,20,0,0,1,0,-1.0,1,8,True,False,True,False,False,False,False,False,True
454,27,0,0,0,13,-1.0,1,8,True,False,False,True,False,False,False,False,False
455,51,0,0,0,16,-122.0,0,8,False,True,False,False,False,False,False,False,False
456,26,0,0,0,1,-1.0,1,6,True,False,False,True,False,False,False,False,False
457,29,0,0,0,3,0.0,1,5,True,False,False,False,False,False,False,False,False
458,52,0,0,0,6,-1.0,1,5,True,True,False,False,False,True,False,False,False
459,28,0,0,0,1,0.0,1,4,True,False,False,False,False,True,False,False,False
460,34,0,0,0,4,-152.0,1,7,False,False,False,False,False,False,False,True,False
461,55,0,0,0,5,-1.0,1,3,True,True,False,False,False,False,False,False,False
462,26,1,1,0,10,-1.0,1,9,True,False,False,False,False,False,False,False,False
463,28,0,0,0,5,-1.0,0,10,True,False,False,False,False,False,False,False,False
464,63,0,0,0,2,-3.0,0,1,True,True,False,False,False,True,False,False,False
465,42,0,0,0,0,0.0,0,1,True,False,False,False,False,False,False,False,False
466,23,1,2,2,6,-1.0,0,6,True,False,True,False,False,False,False,False,False
467,54,0,0,0,28,-1.0,1,9,True,True,False,False,False,False,False,False,False
468,35,0,0,1,8,-1.0,1,7,True,False,False,False,False,False,False,False,False
469,24,1,0,0,6,-1.0,1,9,False,False,True,False,False,False,False,False,False
470,54,0,0,0,2,-26.0,0,1,True,True,False,True,False,False,False,False,False
471,58,0,0,0,12,-1.0,1,6,True,True,False,True,False,False,False,False,False
472,23,0,0,1,1,0.0,1,5,True,False,True,True,False,True,False,False,False
473,35,0,0,0,1,-1.0,0,2,True,False,False,True,False,False,False,False,False
474,20,0,0,0,1,0.0,1,10,True,False,True,False,False,False,False,False,False
475,51,0,0,0,0,0.0,0,1,True,True,False,False,False,True,False,False,False
476,24,0,0,0,0,0.0,0,10,True,False,True,False,False,False,True,False,False
477,37,0,0,0,3,-14.0,0,2,True,False,False,False,False,True,False,False,False
478,47,0,0,0,3,-1.0,0,1,True,True,False,False,False,True,False,False,False
479,34,0,0,0,4,-1.0,1,6,True,False,False,False,False,True,False,False,False
480,56,0,0,0,0,-2.0,0,1,True,True,False,False,False,True,False,False,False
481,34,0,0,0,4,-1.0,1,1,True,False,False,False,False,False,True,False,False
482,59,0,0,0,1,-2.0,1,1,True,True,False,False,False,True,False,False,False
483,35,0,0,0,0,-1.0,0,6,True,False,False,False,True,False,False,False,False
484,58,0,0,0,1,-11.0,0,1,True,True,False,False,False,False,True,False,False
485,29,0,0,0,2,-26.0,0,4,True,False,False,True,False,False,True,False,False
486,24,0,0,1,6,0.0,1,9,False,False,True,False,False,True,False,False,False
487,21,0,0,4,2,-1.0,1,9,True,False,True,True,False,True,False,False,False
488,26,0,0,0,2,,0,9,True,False,False,True,False,False,False,False,False
489,50,0,0,0,5,0.0,1,7,True,True,False,False,True,False,False,False,False
490,26,0,0,0,1,-1.0,0,2,True,False,False,False,False,False,False,False,False
491,30,0,0,0,0,-1.0,0,2,False,False,False,True,False,True,False,False,False
492,29,0,0,0,6,-43.0,1,9,True,False,False,False,False,True,False,False,False
493,29,0,0,0,0,0.0,1,4,True,False,False,True,False,True,False,False,False
494,54,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
495,29,0,0,0,4,-1.0,1,4,True,False,False,False,False,False,False,False,False
496,59,0,0,0,0,-2.0,0,1,False,True,False,True,False,True,False,False,False
497,38,0,0,0,0,0.0,0,5,True,False,False,False,False,False,False,False,False
498,22,0,0,0,2,49.0,1,5,False,False,True,False,False,False,True,False,False
499,29,0,0,0,4,-53.0,1,7,True,False,False,False,False,False,False,False,False
500,27,0,0,0,1,-1.0,1,3,True,False,False,True,False,True,False,False,False
501,26,0,0,0,7,-1.0,1,5,True,False,False,False,False,False,True,False,False
502,52,0,0,0,20,-1.0,0,3,True,True,False,False,False,False,True,False,False
503,66,0,0,0,33,0.0,1,6,True,True,False,False,False,False,False,False,False
504,27,0,0,0,2,0.0,0,5,True,False,False,False,False,True,False,False,False
505,51,0,0,0,1,-1.0,0,1,True,True,False,True,False,True,False,False,False
506,35,0,0,0,1,0.0,0,2,True,False,False,False,False,True,False,False,False
507,26,0,0,0,1,,0,7,True,False,False,False,False,False,False,False,False
508,52,0,0,0,4,-1.0,0,3,True,True,False,True,False,True,False,False,False
509,35,0,0,0,12,-54.0,0,2,False,False,False,True,False,False,False,False,False
510,48,0,0,0,12,0.0,0,5,True,True,False,False,False,False,False,False,True
511,26,0,0,0,0,-1.0,0,2,False,False,False,True,False,False,False,False,False
512,48,0,0,0,0,0.0,0,1,False,True,False,True,False,True,False,False,False
513,30,0,0,0,7,-1.0,0,4,True,False,False,True,False,False,True,False,False
514,28,0,0,0,2,-1.0,0,1,True,False,False,True,False,False,False,False,True
515,33,0,0,0,2,0.0,0,3,True,False,False,True,False,False,False,False,False
516,34,0,0,0,6,-1.0,0,4,False,False,False,False,False,False,False,False,False
517,25,0,0,0,0,0.0,0,1,True,False,False,True,False,False,False,False,True
518,59,0,0,0,10,-1.0,1,7,True,True,False,False,False,False,False,False,False
519,29,0,0,0,5,-1.0,1,5,True,False,False,False,False,False,False,False,False
520,24,0,0,0,0,0.0,0,2,True,False,True,False,False,True,False,False,False
521,48,0,0,0,1,-1.0,1,7,True,True,False,False,False,True,False,False,False
522,55,0,0,0,0,61.0,1,8,True,True,False,True,False,False,False,False,False
523,52,0,0,0,4,0.0,0,5,True,True,False,True,False,False,False,False,False
524,20,0,0,0,0,0.0,1,4,True,False,True,False,False,False,False,False,False
525,25,0,0,0,4,-5.0,1,4,True,False,False,False,False,True,False,False,False
526,24,0,0,0,0,-1.0,0,2,True,False,True,False,False,True,False,False,False
527,23,0,0,0,0,-1.0,0,9,True,False,True,True,False,True,False,False,False
528,27,0,1,3,6,-1.0,0,4,True,False,False,False,False,True,False,False,False
529,25,0,1,0,1,-1.0,1,3,True,False,False,True,False,False,False,False,False
530,31,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,False
531,25,0,1,0,6,-1.0,1,4,True,False,False,False,False,False,False,False,False
532,32,0,0,0,1,-7.0,1,1,True,False,False,False,False,True,False,False,False
533,21,0,0,0,0,-1.0,1,3,True,False,True,False,False,True,False,False,False
534,37,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,False,False,True
535,25,0,0,0,0,0.0,0,3,True,False,False,False,False,True,False,False,False
536,32,1,1,0,20,0.0,0,10,True,False,False,False,False,False,True,False,False
537,35,0,0,0,0,-1.0,0,7,True,False,False,False,False,False,False,False,False
538,42,0,0,0,14,-1.0,1,7,True,False,False,False,False,False,False,False,False
539,24,0,0,1,9,-23.0,1,10,True,False,True,True,False,True,False,False,False
540,22,1,0,4,6,168.0,1,10,True,False,True,False,False,True,False,False,False
541,21,0,0,0,0,-1.0,1,6,True,False,True,False,False,False,True,False,False
542,47,0,0,0,1,0.0,0,1,True,True,False,True,False,True,False,False,False
543,27,0,0,0,5,-1.0,1,9,True,False,False,False,False,False,False,False,False
544,43,0,0,0,2,-12.0,1,1,True,False,False,True,False,False,True,False,False
545,46,0,0,0,2,-1.0,1,6,True,True,False,False,False,True,False,False,False
546,44,0,0,0,1,0.0,0,3,True,False,False,True,False,False,False,False,False
547,27,0,0,0,0,,0,5,True,False,False,False,False,False,False,False,False
548,23,0,0,0,2,-1.0,0,2,True,False,True,False,False,True,False,False,False
549,50,0,0,0,1,,0,1,False,True,False,False,False,False,True,False,False
550,42,0,0,0,8,-1.0,0,5,True,False,False,False,False,False,False,False,False
551,58,0,0,0,6,-1.0,0,6,True,True,False,False,False,False,False,False,False
552,26,0,0,1,3,-1.0,0,6,True,False,False,False,False,False,False,False,False
553,48,0,0,0,0,-1.0,0,1,False,True,False,False,False,False,False,False,True
554,39,0,0,0,3,-1.0,1,3,True,False,False,False,False,False,False,False,False
555,21,0,2,0,3,0.0,1,5,True,False,True,False,False,False,False,False,False
556,63,0,0,0,1,-9.0,0,1,True,True,False,True,False,True,False,False,False
557,22,0,1,0,3,-11.0,1,7,True,False,True,False,False,False,False,False,False
558,50,0,0,0,3,-1.0,0,3,True,True,False,True,False,False,False,False,False
559,38,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
560,41,0,0,0,1,-6.0,0,6,True,False,False,False,False,True,False,False,False
561,28,8,0,1,16,-1.0,1,8,True,False,False,False,False,False,False,False,False
562,30,0,0,0,0,0.0,0,3,False,False,False,True,False,False,False,False,False
563,23,0,0,0,1,0.0,0,5,True,False,True,False,False,False,False,False,False
564,25,0,0,0,2,-13.0,1,4,True,False,False,False,False,True,False,False,False
565,40,0,0,0,5,0.0,0,4,True,False,False,False,False,True,False,False,False
566,24,0,0,0,8,0.0,0,8,True,False,True,False,False,False,True,False,False
567,27,0,0,0,5,0.0,1,4,True,False,False,True,False,False,False,False,False
568,44,0,0,0,11,0.0,0,3,True,False,False,True,False,True,False,False,False
569,35,0,0,0,6,-1.0,1,2,False,False,False,False,False,False,False,False,False
570,42,0,0,0,0,0.0,0,1,True,False,False,True,False,True,False,False,False
571,38,0,0,0,15,0.0,0,7,True,False,False,False,False,False,False,False,False
572,26,0,0,0,4,0.0,0,6,True,False,False,False,False,False,True,False,False
573,25,0,0,0,0,-1.0,0,3,False,False,False,True,False,False,False,False,False
574,24,0,0,0,1,,0,4,True,False,True,False,False,True,False,False,False
575,64,0,0,0,1,-8.0,0,1,True,True,False,False,False,False,True,False,False
576,49,0,0,0,2,0.0,1,1,False,True,False,True,False,True,False,False,False
577,50,0,0,0,5,-1.0,1,1,True,True,False,False,False,True,False,False,False
578,28,0,0,0,8,162.0,1,6,True,False,False,False,False,True,False,False,False
579,66,0,0,0,0,0.0,1,1,True,True,False,True,False,True,False,False,False
580,46,0,0,0,0,-1.0,0,1,False,True,False,True,False,True,False,False,False
581,30,0,0,1,5,-1.0,1,6,True,False,False,False,False,False,False,False,False
582,22,0,0,0,0,0.0,0,3,False,False,True,True,False,True,False,False,False
583,23,0,0,0,1,-1.0,0,4,True,False,True,True,False,True,False,False,False
584,30,0,0,0,0,-1.0,1,6,True,False,False,True,False,False,False,False,True
585,24,1,0,0,10,75.0,1,10,True,False,True,False,False,False,False,False,False
586,31,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,True,False,False
587,31,0,0,0,1,-1.0,0,2,True,False,False,False,False,False,False,False,True
588,21,4,0,0,4,622.0,1,7,True,False,True,False,False,False,False,False,False
589,28,0,0,0,4,747.0,0,8,True,False,False,False,False,False,False,False,False
590,25,0,0,0,0,-1.0,0,3,True,False,False,True,False,False,False,False,False
591,21,0,0,0,0,-1.0,0,7,False,False,True,False,False,True,False,False,False
